nCount_RNA,nFeature_RNA,percent.mt,cellType
25048,4658,10.5357713190674,Transit amplifying cells
5442,1658,6.1742006615215,Corneal stroma keratocytes
18228,3322,9.7871406627167,Transit amplifying cells
19333,4773,11.3484715253711,Limbal Niche
48711,6724,9.0431319414506,Superficial conjunctiva epithelium
17859,3304,6.06416932639006,Limbal Niche
4198,1377,15.054787994283,Conjunctival endothelium
11204,2820,10.237415208854,Corneal basal and suprabasal cells
9231,2334,11.6780413822988,Basal conjuctiva epithelium
4263,1497,5.91133004926108,Corneal stroma keratocytes
13520,3394,6.71597633136095,Limbal superficial  cells
10978,3103,9.94716706139552,Corneal epithelial superficial cells
33626,5627,11.4405519538452,Superficial conjunctiva epithelium
10217,3003,12.5183517666634,Corneal basal and suprabasal cells
22075,3558,8.50283125707814,Transit amplifying cells
13427,3361,8.60951813510092,Corneal wing cells
8001,2045,8.42394700662417,Basal conjuctiva epithelium
22868,4199,12.7776806017142,Basal conjuctiva epithelium
10860,2878,7.93738489871087,Corneal basal and suprabasal cells
15158,3586,6.89404934687954,Superficial conjunctiva epithelium
14264,3380,7.97812675266405,Limbal superficial  cells
13452,3197,11.5150163544454,Superficial conjunctiva epithelium
7658,2380,5.74562548968399,Limbal fibroblasts
16511,3056,6.37756647083762,Transit amplifying cells
11031,2664,12.446741002629,Corneal basal and suprabasal cells
11193,2832,5.60171535781292,Superficial conjunctiva epithelium
18952,3488,9.00696496411988,Transit amplifying cells
12988,2585,9.99384046812442,Basal conjuctiva epithelium
7268,3036,13.0434782608696,Corneal epithelial superficial cells
14278,3385,5.63104076201149,Corneal stroma
9825,2918,7.51145038167939,Limbal superficial  cells
13455,2974,11.7577108881457,Corneal wing cells
11092,2796,11.2243058059863,Corneal basal and suprabasal cells
11013,2630,11.2957413965314,Basal conjuctiva epithelium
10573,2279,12.1063085217062,Quiescent LSCs
2682,1093,15.4735272184937,Corneal stroma keratocytes
14169,2906,9.19613240172207,Corneal wing cells
11324,2659,10.4468385729424,Corneal epithelial superficial cells
11581,2842,12.4946032294275,Corneal epithelial superficial cells
10498,2546,13.5359116022099,Corneal epithelial superficial cells
7109,2082,21.3532142354762,Corneal wing cells
21622,4443,8.44510221071131,Limbal superficial  cells
30609,4751,7.64807736286713,Conjunctival endothelium
22984,4232,8.78437173686043,Conjunctival endothelium
6788,1587,10.4154390100177,Quiescent LSCs
9096,2430,15.2484608619173,Corneal epithelial superficial cells
9320,2487,10.1716738197425,Corneal basal and suprabasal cells
11091,2817,20.3318005590118,Superficial conjunctiva epithelium
3126,1381,11.7402431222009,Conjunctival endothelium
10182,2532,10.8819485366333,Corneal basal and suprabasal cells
11465,3124,7.72786742259049,Superficial conjunctiva epithelium
11379,2924,12.285789612444,Corneal epithelial superficial cells
12073,2462,8.95386399403628,Basal conjuctiva epithelium
11401,3052,9.65704762740111,Limbal superficial  cells
8260,2471,12.0581113801453,Corneal basal and suprabasal cells
13257,2998,12.6800935354907,Basal conjuctiva epithelium
13654,3229,11.8719789072799,Corneal epithelial superficial cells
20382,4517,10.0235501913453,Limbal superficial  cells
4996,1300,5.74459567654123,Limbal fibroblasts
6375,1533,10.4313725490196,Quiescent LSCs
5090,1764,3.79174852652259,Corneal stroma keratocytes
8798,1895,2.7960900204592,Quiescent LSCs
11063,2883,18.4127271083793,Corneal basal and suprabasal cells
3787,1253,6.57512542909955,Corneal stroma
6994,2056,23.5058621675722,Immune cells I
9999,2471,8.01080108010801,Corneal wing cells
17105,3690,8.7635194387606,Corneal epithelial superficial cells
12375,3118,9.77777777777778,Corneal basal and suprabasal cells
9591,2364,7.72599311854864,Basal conjuctiva epithelium
8983,2252,9.87420683513303,Basal conjuctiva epithelium
5236,1270,11.3254392666157,Quiescent LSCs
3227,1056,17.074682367524,Quiescent LSCs
4976,1762,16.8810289389068,Basal conjuctiva epithelium
9561,2753,4.7066206463759,Limbal fibroblasts
11731,3373,10.6640525104424,Corneal epithelial superficial cells
9440,2226,9.86228813559322,Basal conjuctiva epithelium
5138,1600,10.1206695212145,Transit amplifying cells
2421,1219,6.77406030565882,Limbal superficial  cells
18444,3813,8.59900238559965,Corneal wing cells
13715,3111,12.0014582573824,Basal conjuctiva epithelium
11893,2905,8.19809972252586,Corneal basal and suprabasal cells
2745,1238,11.2568306010929,Corneal stroma keratocytes
5312,1650,4.93222891566265,Corneal stroma keratocytes
12035,3195,8.78271707519734,Corneal wing cells
11839,3128,10.6512374355942,Corneal basal and suprabasal cells
4634,1750,9.79715148899439,Limbal superficial  cells
3210,1350,7.35202492211838,Corneal stroma keratocytes
7346,1991,5.97604138306561,Corneal stroma keratocytes
11430,2454,15.9142607174103,Transit amplifying cells
12278,3220,7.50122169734484,Limbal superficial  cells
9942,2565,11.7984308992154,Corneal basal and suprabasal cells
9474,2917,12.1807050876082,Transit amplifying cells
3347,1262,18.6136838960263,Limbal superficial  cells
19413,3929,15.0208623087622,Superficial conjunctiva epithelium
7196,2281,12.520844913841,Transit amplifying cells
20682,4572,7.77487670438062,Limbal superficial  cells
27130,5086,8.23442683376336,Conjunctival endothelium
9861,3122,18.5579555825981,Superficial conjunctiva epithelium
9836,2502,11.4884099227328,Corneal epithelial superficial cells
23641,4774,12.4148724673237,Superficial conjunctiva epithelium
2610,1257,7.66283524904215,Corneal stroma keratocytes
7297,2282,13.3753597368782,Superficial conjunctiva epithelium
9087,2471,11.587982832618,Superficial conjunctiva epithelium
10045,2842,10.8312593330015,Corneal basal and suprabasal cells
7299,1844,9.87806548842307,Transit amplifying cells
11193,2212,7.3617439471098,Basal conjuctiva epithelium
5634,1869,8.12921547745829,Corneal wing cells
12933,3059,9.37910770896157,Corneal wing cells
8570,2618,18.8331388564761,Corneal basal and suprabasal cells
5868,1622,4.60122699386503,Limbal fibroblasts
9119,2081,7.29246627919728,Transit amplifying cells
14407,3452,15.277295759006,Limbal superficial  cells
7675,2264,21.7068403908795,Basal conjuctiva epithelium
46462,5583,12.2358056045801,Basal conjuctiva epithelium
7738,1760,8.15456190230034,Transit amplifying cells
13327,2581,8.46402040969461,Transit amplifying cells
4954,2040,8.9220831651191,Corneal basal and suprabasal cells
10964,2700,7.26924480116746,Corneal epithelial superficial cells
6427,2316,13.5677610082465,Corneal basal and suprabasal cells
14546,3454,9.720885466795,Corneal epithelial superficial cells
13344,3200,8.77547961630695,Corneal wing cells
10559,3084,5.93806231650724,Limbal fibroblasts
7508,2601,11.3079381992541,Limbal Niche
4337,1384,15.6559833986627,Conjunctival endothelium
21776,4862,13.8363335782513,Superficial conjunctiva epithelium
13665,3242,10.3036955726308,Superficial conjunctiva epithelium
16628,3162,9.58624007697859,Basal conjuctiva epithelium
13042,3178,8.75632571691458,Superficial conjunctiva epithelium
11344,2839,9.82898448519041,Corneal epithelial superficial cells
4081,1391,22.5189904435187,Transit amplifying cells
10847,2874,7.90080206508712,Corneal wing cells
21863,3689,9.02895302565979,Basal conjuctiva epithelium
9720,2594,11.2037037037037,Corneal epithelial superficial cells
7279,2360,6.22338233273801,Corneal stroma keratocytes
4164,1329,11.2151777137368,Conjunctival endothelium
3893,1365,2.67146159773953,Corneal stroma keratocytes
11053,2104,8.29639012032932,Quiescent LSCs
7512,1745,11.5415335463259,Quiescent LSCs
16686,3410,10.7575212753206,Quiescent LSCs
12068,3330,7.49917136228041,Limbal superficial  cells
40894,4764,6.56331002102998,Quiescent LSCs
13866,3140,7.73114092023655,Transit amplifying cells
30066,4596,5.94026475088139,Limbal Niche
9576,2353,16.1549707602339,Corneal basal and suprabasal cells
24357,5037,9.15547891776491,Limbal superficial  cells
9941,2261,9.15400865104114,Transit amplifying cells
17765,3752,9.28792569659443,Superficial conjunctiva epithelium
14406,3501,7.6287657920311,Limbal superficial  cells
6754,1920,7.95084394432929,Immune cells I
20732,4179,10.5537333590585,Corneal basal and suprabasal cells
13487,2660,11.7446429895455,Basal conjuctiva epithelium
11168,2902,9.92120343839541,Transit amplifying cells
9328,2004,5.82118353344768,Quiescent LSCs
11612,2549,12.9435067171891,Corneal basal and suprabasal cells
22232,4504,9.27941705649514,Conjunctival endothelium
26360,4520,7.09408194233687,Basal conjuctiva epithelium
23831,4904,14.3132894129495,Limbal superficial  cells
13695,2783,10.7557502738226,Transit amplifying cells
15130,3544,9.17382683410443,Corneal wing cells
10748,2798,10.0111648678824,Corneal epithelial superficial cells
7000,1889,4.8,Corneal stroma keratocytes
2006,1065,8.52442671984048,Corneal stroma keratocytes
14441,3410,5.07582577383838,Limbal fibroblasts
4948,2094,16.2489894907033,Superficial conjunctiva epithelium
10648,2844,7.65401953418482,Limbal superficial  cells
8812,2234,15.8760780753518,Basal conjuctiva epithelium
3126,1032,16.1548304542546,Quiescent LSCs
11207,3050,7.50423842241456,Corneal wing cells
12501,3038,9.32725381969442,Corneal basal and suprabasal cells
3384,1280,5.8806146572104,Corneal stroma keratocytes
11710,2974,7.54910333048676,Corneal epithelial superficial cells
5004,1675,5.09592326139089,Corneal stroma keratocytes
4989,1436,6.43415514131088,Corneal stroma keratocytes
8615,2381,5.61810795124782,Corneal stroma keratocytes
32816,4281,9.80923939541687,Basal conjuctiva epithelium
3180,1100,14.874213836478,Modulated corneal endothelial cells
10704,2560,10.809043348281,Basal conjuctiva epithelium
14351,2869,8.46630896801617,Transit amplifying cells
10809,2656,2.44240910352484,Corneal blood vessels
6859,1960,10.4971570199738,Transit amplifying cells
22684,4375,5.2768471169106,Conjunctival endothelium
8565,1918,13.6952714535902,Transit amplifying cells
16697,3624,12.9005210516859,Basal conjuctiva epithelium
11317,2932,9.71989043032606,Corneal epithelial superficial cells
6471,2162,10.2457116365322,Superficial conjunctiva epithelium
23774,4363,9.26642550685623,Corneal wing cells
4270,1309,5.94847775175644,Corneal stroma keratocytes
11829,2913,8.69050638261899,Corneal epithelial superficial cells
22529,3787,8.9484664210573,Transit amplifying cells
12208,2729,6.28276539973788,Quiescent LSCs
8259,1952,10.3281268918755,Transit amplifying cells
10003,2682,10.4168749375187,Corneal basal and suprabasal cells
14325,3193,9.79406631762653,Basal conjuctiva epithelium
7821,2063,10.0626518348037,Transit amplifying cells
26288,4460,4.24528301886792,Conjunctival endothelium
10868,2769,8.53882959146117,Corneal wing cells
13596,3060,10.6134157105031,Transit amplifying cells
14543,2930,5.90662174241903,Transit amplifying cells
11620,3091,11.0068846815835,Corneal wing cells
12160,2873,23.1003289473684,Corneal basal and suprabasal cells
3060,1113,6.60130718954248,Corneal stroma keratocytes
10068,2811,9.02860548271752,Limbal superficial  cells
12604,2435,13.7496033005395,Corneal wing cells
11457,3108,12.0974076983504,Conjunctival endothelium
4353,1230,5.26073971973352,Limbal fibroblasts
4368,1496,8.88278388278388,Limbal Niche
3698,1550,4.86749594375338,Limbal superficial  cells
8875,2570,10.2535211267606,Superficial conjunctiva epithelium
5759,1961,8.8557041152978,Corneal wing cells
3363,1216,11.9536128456735,Basal conjuctiva epithelium
3543,1280,14.1687835167937,Limbal Niche
10310,2489,9.48593598448109,Basal conjuctiva epithelium
11741,2872,10.5612809811771,Corneal basal and suprabasal cells
11708,2952,10.7704133925521,Superficial conjunctiva epithelium
22941,4599,11.4380367028464,Corneal basal and suprabasal cells
8327,2201,10.820223369761,Corneal epithelial superficial cells
6586,2227,13.6805344670513,Superficial conjunctiva epithelium
5058,1670,20.6405693950178,Basal conjuctiva epithelium
12849,3346,7.85275118686279,Limbal superficial  cells
7691,1913,11.23390976466,Transit amplifying cells
7038,2233,5.24296675191816,Corneal stroma keratocytes
13444,2571,9.66974114846772,Quiescent LSCs
6653,1751,10.5967232827296,Quiescent LSCs
14819,3046,9.41359066063837,Basal conjuctiva epithelium
12860,2923,12.0606531881804,Corneal wing cells
6458,2009,8.98110870238464,Melanocytes
5306,2201,5.2958914436487,Corneal stroma keratocytes
11769,2877,9.55901096099923,Corneal epithelial superficial cells
14723,3428,6.99585682265842,Superficial conjunctiva epithelium
16430,3708,9.09312233718807,Corneal basal and suprabasal cells
15885,3064,9.52470884482216,Limbal Niche
5902,2302,2.69400203320908,Limbal superficial  cells
12887,3267,9.77729494839761,Corneal epithelial superficial cells
11783,3538,6.16990579648646,Limbal superficial  cells
12476,2885,11.0291760179545,Transit amplifying cells
12145,2893,12.8694936187732,Corneal basal and suprabasal cells
13647,3192,9.49659265772697,Superficial conjunctiva epithelium
9935,2537,9.63261197785607,Corneal basal and suprabasal cells
19102,4468,8.82630091089938,Limbal superficial  cells
11821,2889,7.56281194484392,Corneal basal and suprabasal cells
10186,2383,4.92833300608679,Corneal stroma
8718,2100,8.60289057123194,Transit amplifying cells
11572,2675,9.48842032492223,Corneal wing cells
3925,1345,7.51592356687898,Conjunctival endothelium
13973,3508,6.89186287840836,Superficial conjunctiva epithelium
7969,1976,12.0968753921446,Basal conjuctiva epithelium
4260,1518,4.85915492957746,Immune cells I
6850,1772,9.78102189781022,Transit amplifying cells
8218,2231,8.50571915307861,Superficial conjunctiva epithelium
19200,4003,7.890625,Corneal stroma keratocytes
12008,2616,10.4930046635576,Basal conjuctiva epithelium
11809,3026,8.48505377254636,Corneal wing cells
9323,2511,11.2839214845007,Corneal basal and suprabasal cells
13085,3586,10.2254489873901,Limbal superficial  cells
9614,2493,13.3139172040774,Corneal basal and suprabasal cells
24640,4835,7.19155844155844,Limbal superficial  cells
16232,3485,12.3583045835387,Corneal stroma
11184,2843,9.62982832618026,Corneal basal and suprabasal cells
10621,2467,13.746351567649,Limbal Niche
22627,4437,9.41795200424272,Corneal wing cells
6082,1937,11.1476487997369,Limbal fibroblasts
13413,3127,13.1141429956013,Superficial conjunctiva epithelium
11461,2941,16.9618706919117,Transit amplifying cells
20557,4055,6.64493846378363,Conjunctival endothelium
13126,3194,10.924881913759,Corneal wing cells
16999,2876,6.9709982940173,Transit amplifying cells
12288,2801,10.0016276041667,Corneal wing cells
15607,3389,12.2188761453194,Basal conjuctiva epithelium
10916,2991,10.1502381824844,Corneal epithelial superficial cells
3125,1103,13.76,Limbal fibroblasts
13265,3106,9.20467395401432,Corneal wing cells
12653,2978,8.83584920572196,Basal conjuctiva epithelium
5361,1709,7.2374556985637,Corneal stroma keratocytes
16526,3863,7.63040058090282,Limbal superficial  cells
13662,2815,12.9117259552042,Corneal basal and suprabasal cells
10125,2467,12.2962962962963,Basal conjuctiva epithelium
10773,2720,11.8165784832451,Corneal wing cells
6685,1666,9.67838444278235,Quiescent LSCs
12119,2892,9.12616552520835,Corneal epithelial superficial cells
3763,1127,23.9170874302418,Corneal epithelial superficial cells
8615,2051,8.35751596053395,Transit amplifying cells
6323,1749,3.55843745057726,Corneal stroma keratocytes
6946,1660,7.73106824071408,Transit amplifying cells
11501,2962,8.83401443352752,Corneal epithelial superficial cells
22932,4466,9.50636664922379,Limbal superficial  cells
5204,2405,15.8724058416603,Corneal epithelial superficial cells
9574,2966,5.66116565698767,Corneal stroma keratocytes
14660,3364,9.50204638472033,Corneal wing cells
9233,2345,5.68612585291888,Transit amplifying cells
12921,3152,5.95155173748162,Superficial conjunctiva epithelium
11454,2853,11.6378557709097,Corneal basal and suprabasal cells
10569,3083,8.44923833853723,Limbal superficial  cells
13758,3452,10.3576101177497,Limbal superficial  cells
10022,2366,7.10437038515266,Transit amplifying cells
10213,2886,8.08773132282385,Corneal epithelial superficial cells
